24.01.2012 23:34:23;1,30027
24.01.2012 23:34:27;1,30040
24.01.2012 23:34:34;1,30040
24.01.2012 23:34:40;1,30042
24.01.2012 23:53:14;1,29988
24.01.2012 23:53:43;1,30006
24.01.2012 23:53:49;1,30012
25.01.2012 02:17:26;1,30260
25.01.2012 02:17:45;1,30260
25.01.2012 02:17:54;1,30258
25.01.2012 02:20:24;1,30249
25.01.2012 02:21:15;1,30244
25.01.2012 02:21:28;1,30238
25.01.2012 02:21:35;1,30238
25.01.2012 02:21:42;1,30235
25.01.2012 02:21:51;1,30235
25.01.2012 02:21:56;1,30234
25.01.2012 02:22:02;1,30234
25.01.2012 02:22:08;1,30236
25.01.2012 02:22:24;1,30242
25.01.2012 02:22:30;1,30233
25.01.2012 02:22:35;1,30235
25.01.2012 02:22:46;1,30241
25.01.2012 02:22:46;1,30241
25.01.2012 02:22:59;1,30240
25.01.2012 02:23:06;1,30239
25.01.2012 02:23:11;1,30240
25.01.2012 02:23:11;1,30240
25.01.2012 02:23:23;1,30248
25.01.2012 02:23:31;1,30247
25.01.2012 02:23:39;1,30250
25.01.2012 02:23:48;1,30250
25.01.2012 02:23:52;1,30247
25.01.2012 02:23:59;1,30244
25.01.2012 02:24:06;1,30244
25.01.2012 02:24:15;1,30244
25.01.2012 02:24:22;1,30247
25.01.2012 02:24:24;1,30249
25.01.2012 02:24:32;1,30244
25.01.2012 02:24:42;1,30242
25.01.2012 02:24:48;1,30248
25.01.2012 02:24:52;1,30248
25.01.2012 02:25:01;1,30243
25.01.2012 02:25:10;1,30242
25.01.2012 02:25:10;1,30242
25.01.2012 02:25:23;1,30242
25.01.2012 02:25:29;1,30244
25.01.2012 02:25:35;1,30242
25.01.2012 02:25:42;1,30244
25.01.2012 02:25:49;1,30242
25.01.2012 02:25:56;1,30242
25.01.2012 02:26:03;1,30249
25.01.2012 02:26:13;1,30249
25.01.2012 02:26:16;1,30249
25.01.2012 02:26:22;1,30250
25.01.2012 02:26:36;1,30242
25.01.2012 02:26:36;1,30245
25.01.2012 02:26:47;1,30244
25.01.2012 02:26:52;1,30245
25.01.2012 02:26:55;1,30249
25.01.2012 02:27:03;1,30250
25.01.2012 02:27:03;1,30250
25.01.2012 02:27:20;1,30250
25.01.2012 02:27:27;1,30249
25.01.2012 02:27:29;1,30250
25.01.2012 02:27:40;1,30250
25.01.2012 02:27:45;1,30250
25.01.2012 02:27:45;1,30250
25.01.2012 02:27:45;1,30250
25.01.2012 02:28:09;1,30248
25.01.2012 02:28:13;1,30249
25.01.2012 02:28:22;1,30250
25.01.2012 02:28:25;1,30249
25.01.2012 02:28:36;1,30251
25.01.2012 02:28:43;1,30250
25.01.2012 02:28:47;1,30250
25.01.2012 02:28:56;1,30249
25.01.2012 02:29:05;1,30242
25.01.2012 02:29:09;1,30244
25.01.2012 02:29:17;1,30245
25.01.2012 02:29:17;1,30245
25.01.2012 02:29:29;1,30241
25.01.2012 02:29:35;1,30243
25.01.2012 02:29:45;1,30241
25.01.2012 02:29:52;1,30242
25.01.2012 02:30:01;1,30244
25.01.2012 02:30:07;1,30239
25.01.2012 02:30:07;1,30239
25.01.2012 02:30:16;1,30240
25.01.2012 02:30:54;1,30231
25.01.2012 02:32:03;1,30228
25.01.2012 02:32:03;1,30228
25.01.2012 02:32:18;1,30222
25.01.2012 02:32:27;1,30223
25.01.2012 02:32:32;1,30231
25.01.2012 02:32:40;1,30230
25.01.2012 02:33:19;1,30228
25.01.2012 02:33:30;1,30229
25.01.2012 02:33:35;1,30231
25.01.2012 02:33:35;1,30231
25.01.2012 02:33:35;1,30231
25.01.2012 02:34:04;1,30230
25.01.2012 02:34:08;1,30231
25.01.2012 02:34:08;1,30231
25.01.2012 02:34:27;1,30240
25.01.2012 02:34:27;1,30240
25.01.2012 02:34:54;1,30240
25.01.2012 02:35:05;1,30238
25.01.2012 02:36:34;1,30248
25.01.2012 02:36:46;1,30247
25.01.2012 02:36:55;1,30247
25.01.2012 02:36:55;1,30247
25.01.2012 02:37:07;1,30245
25.01.2012 02:37:16;1,30239
25.01.2012 02:37:21;1,30240
25.01.2012 02:37:29;1,30240
25.01.2012 02:37:35;1,30241
25.01.2012 02:37:45;1,30240
25.01.2012 02:37:52;1,30240
25.01.2012 02:37:57;1,30247
25.01.2012 02:37:57;1,30247
25.01.2012 02:38:07;1,30246
25.01.2012 02:38:07;1,30246
25.01.2012 02:38:23;1,30239
25.01.2012 02:38:29;1,30243
25.01.2012 02:38:39;1,30238
25.01.2012 02:38:46;1,30239
25.01.2012 02:38:46;1,30239
25.01.2012 02:38:59;1,30241
25.01.2012 02:38:59;1,30241
25.01.2012 02:39:13;1,30242
25.01.2012 02:39:22;1,30237
25.01.2012 02:39:27;1,30232
25.01.2012 02:39:35;1,30236
25.01.2012 02:39:39;1,30235
25.01.2012 02:39:49;1,30233
25.01.2012 02:39:54;1,30238
25.01.2012 02:40:04;1,30250
25.01.2012 02:40:09;1,30250
25.01.2012 02:40:17;1,30248
25.01.2012 02:40:21;1,30248
25.01.2012 02:40:30;1,30258
25.01.2012 02:40:34;1,30257
25.01.2012 02:40:34;1,30257
25.01.2012 02:40:51;1,30252
25.01.2012 02:40:56;1,30259
25.01.2012 02:41:03;1,30257
25.01.2012 02:41:08;1,30258
25.01.2012 02:41:17;1,30255
25.01.2012 02:41:27;1,30255
25.01.2012 02:41:34;1,30254
25.01.2012 02:41:34;1,30254
25.01.2012 02:41:44;1,30259
25.01.2012 02:41:44;1,30259
25.01.2012 02:42:00;1,30254
25.01.2012 02:42:07;1,30250
25.01.2012 02:42:12;1,30249
25.01.2012 02:42:14;1,30248
25.01.2012 02:42:24;1,30249
25.01.2012 02:42:24;1,30249
25.01.2012 02:42:24;1,30249
25.01.2012 02:42:24;1,30249
25.01.2012 02:42:48;1,30248
25.01.2012 02:42:48;1,30248
25.01.2012 02:43:04;1,30248
25.01.2012 02:43:16;1,30249
25.01.2012 02:43:24;1,30250
25.01.2012 02:43:30;1,30249
25.01.2012 02:43:35;1,30244
25.01.2012 02:43:43;1,30248
25.01.2012 02:43:52;1,30236
25.01.2012 02:43:59;1,30245
25.01.2012 02:44:08;1,30237
25.01.2012 02:44:17;1,30237
25.01.2012 02:44:23;1,30231
25.01.2012 02:44:27;1,30233
25.01.2012 02:44:37;1,30238
25.01.2012 02:44:37;1,30238
25.01.2012 02:44:53;1,30238
25.01.2012 02:45:00;1,30240
25.01.2012 02:45:06;1,30242
25.01.2012 02:45:13;1,30233
25.01.2012 02:45:20;1,30227
25.01.2012 02:45:28;1,30241
25.01.2012 02:45:30;1,30239
25.01.2012 02:45:39;1,30238
25.01.2012 02:45:48;1,30230
25.01.2012 02:45:55;1,30229
25.01.2012 02:46:01;1,30230
25.01.2012 02:46:10;1,30229
25.01.2012 02:46:19;1,30226
25.01.2012 02:46:24;1,30227
25.01.2012 02:46:32;1,30225
25.01.2012 02:46:39;1,30225
25.01.2012 02:46:47;1,30224
25.01.2012 02:46:53;1,30233
25.01.2012 02:47:00;1,30231
25.01.2012 02:47:05;1,30233
25.01.2012 02:47:11;1,30231
25.01.2012 02:47:20;1,30232
25.01.2012 02:47:28;1,30232
25.01.2012 02:47:35;1,30232
25.01.2012 02:47:37;1,30233
25.01.2012 02:47:37;1,30233
25.01.2012 02:47:50;1,30232
25.01.2012 02:47:50;1,30232
25.01.2012 02:48:07;1,30231
25.01.2012 02:48:16;1,30232
25.01.2012 02:48:23;1,30232
25.01.2012 02:48:30;1,30231
25.01.2012 02:48:38;1,30229
25.01.2012 02:48:38;1,30229
25.01.2012 02:48:38;1,30229
25.01.2012 02:48:38;1,30229
25.01.2012 02:49:04;1,30224
25.01.2012 02:49:06;1,30221
